judul,label
"
Dibangun Sejak 2015, Bendungan Multifungsi Rp 2 T di Sulut Diresmikan Jokowi!
",Positif
"
Mengintip Jeroan Hotel Baru Chopard, Anti Mainstream buat Para Sultan
",Negatif
"
AHY Jadi Menteri Cuma Sampai Oktober, Dapat Uang Pensiun Seumur Hidup?
",Positif
"
Bendungan Lolak Diresmikan, Dipakai buat Irigasi hingga Pembangkit
",Positif
"
Lingkungan Kerja yang Dinamis, Ramah dan Produktif
",Positif
"
BI Bakal Berlayar ke 4 Pulau Terluar di Kalimantan, Bawa Duit Rp 8 M
",Positif
"
Momen Perdana AHY Turun ke Lapangan Bareng Jokowi & Para Menteri
",Positif
"
Bandara YIA Akan Tambah Penerbangan Internasional
",Positif
"
Pemerintah Gelar Pasar Murah di Jakarta, Catat Lokasi & Jadwalnya!
",Positif
"
Berat! Pemerintah Akui Penurunan Target Kemiskinan 7,5% Sulit Dicapai
",Negatif
"
Muhadjir Blak-blakan Anggaran Perlindungan Sosial Rp 496 T Bukan Cuma buat Bansos
",Netral
"
Bea Cukai Beri Izin Gudang Berikat ke Perusahaan Eksportir Kulit
",Positif
"
Beda Jauh! Ini Perbandingan Gaji AHY Jadi Menteri Vs Saat Masih di TNI
",Netral
"
RI Belum Bisa Minta Bantuan Kejar Pengemplang Pajak di Luar Negeri, Kenapa?
",Negatif
"
Punya Emas 1 Gram, Dijual Hari Ini Laku Berapa?
",Positif
"
Jadi Menteri Jokowi, Begini Gaya AHY Blusukan ke Kantor Pertanahan
",Positif
"
Jumlah Uang Beredar Naik Jadi Rp 8.721,9 T Berkat Penyaluran Kredit Moncer
",Positif
"
Kementan Cek Saluran Irigasi Pertanian di Daerah, Ini Hasilnya
",Positif
"
Rambah Digitalisasi, Kopi Luwak Meluwes Bali Melanglang ke Asia-Eropa
",Positif
"
Pembiayaan Proyek Kilang RDMP Balikpapan Pertamina Tembus Rp 45 T
",Positif
"
Dikabarkan Merger dengan Grab, GoTo Mau Gelar Public Expose Pekan Depan
",Positif
"
Pengusaha Minta Keringanan Pemberlakuan Aturan Impor
",Negatif
"
Gemoy! Pikachu Berbatik Mejeng di Garuda
",Negatif
"
Apresiasi untuk Kinerja Agen Asuransi
",Positif
"
Bursa Gembok Dua Saham Ini, Ada yang Anjlok 74%
",Negatif
"
Siap-siap 20 Juta Wajib Pajak Bakal Dapat 'Surat Cinta' dari DJP, Ini Isinya
",Positif
"
Canggih! Supply Chain Management QLola by BRI Bikin Bisnis Makin Optimal
",Positif
"
Merakit 'Motor Baru' Ekonomi RI Lewat Tol Trans Sumatera
",Positif
"
Cek! Begini Potret Terbaru Pembangunan LRT Velodrome-Manggarai
",Positif
"
Houthi Larang Kapal Israel-AS Lewati Laut Merah
",Negatif
"
Akhir Pekan IHSG Dibuka Kebakaran
",Negatif
"
Jelang Akhir Pekan Dolar AS Turun ke Rp 15.584
",Negatif
"
India Makin Gencar Gunakan Tenaga Surya Jadi Sumber Energi
",Positif
"
Maskapai AS Ini Buka Lagi Penerbangan ke Israel
",Positif
"
3 Fakta Makassar New Port, Pelabuhan Besar yang Diresmikan Jokowi
",Positif
"
Vice Media Mau PHK Ratusan Karyawan dan Setop Terbitkan Konten
",Negatif
"
Babak Baru AHY Jadi Menteri Jokowi
",Positif
"
Intip Besaran Uang Perjalanan Dinas Pertama AHY Sebagai Menteri ATR
",Negatif
"
Jokowi Beri Sinyal Bansos Beras Lanjut Setelah Juni
",Negatif
"
Modal Jualan Telur-Batik, Bu Djoko Berhasil Bangun Taksi Lokal Pertama
",Positif
"
Pejabat Pemerintah Tak Dapat Mobil Dinas di IKN, Wajib Naik Transportasi Umum
",Negatif
"
Sibuknya AHY di Hari Pertama Jadi Menteri Jokowi: Rapat hingga Bagi Sertifikat
",Positif
"
Bos Bulog Tinjau Panen di Blora, 100 Ton Beras Siap Disebar ke Pasar-Ritel Modern
",Positif
"
Daftar 5 Orang Terkaya Israel, Ada yang Punya 'Mesin Uang' Terkenal di RI
",Positif
"
UEA Dihapus dari Daftar Abu-abu Organisasi Anti-Pencucian Uang Dunia
",Negatif
"
Bos Badan Pangan Sebut Harga Beras Turun Saat Panen Raya
",Negatif
"
Rencana Investasi Foxconn di RI Belum Jelas, Ini Penjelasan Bahlil
",Netral
"
Bahlil Soal Makan Siang & Susu Gratis Pakai APBN: Masa dari Swasta?
",Negatif
"
Punya Harta Rp 77 T, Putri Kedua Pangeran Willam-Kate Jadi Anak Terkaya di Dunia
",Positif
"
Garuda Buka Suara soal Mau Digabung ke Holding Pariwisata InJourney
",Positif
"
PT Kilang Pertamina Internasional Angkat Prabu Revolusi Jadi Komisaris
",Positif
"
BPH Migas Revisi Aturan Nomor 6 Tahun 2015, Bahas soal Sub Penyalur BBM
",Positif
"
Beras di Pasar Makin Mahal, Badan Pangan Sebut Stok Ritel Banyak-Sesuai HET
",Negatif
"
Melihat Produksi Radio Kayu di Cianjur
",Positif
"
Lumbung Pangan RI di Sulsel Pasok Beras ke Jatim hingga Maluku
",Positif
"
Siap-siap! 2.500 ASN Pindah ke IKN Agustus
",Positif
"
Sempat Pesimis, Bahlil Pede Investasi Moncer Lagi Usai Hasil Quick Count Keluar
",Negatif
"
Harga Beras Premium Tertinggi Sepanjang Sejarah, Badan Pangan Buka Suara
",Negatif
"
Gaji Ideal Hidup di Jakarta untuk Keluarga dengan Satu Anak
",Positif
"
KKP Sebut Sanksi Administrasi Bikin Efek Jera dan Bisa Pulihkan Kerusakan
",Negatif
"
Viral Poster Bocoran Kabinet Prabowo-Gibran, Bahlil: Itu Hoaks!
",Negatif
"
Gojek Bakal Setop Fitur GoClub 2 Hari Lagi
",Negatif
"
Dukung Bisnis Diaspora, BNI Biayai Kampung Kita di Hong Kong
",Positif
"
Begini Ramalan Ekonomi RI dan Pasar Modal Usai Pemilu
",Positif
"
Nelangsa Toshiba, Raksasa Elektronik yang Didepak dari Bursa Jepang
",Negatif
"
Begini Cara Bank Daerah Gaet Nasabah Lewat Digitalisasi
",Positif
"
BI Resmikan Tugu Rupiah Pertama di Perbatasan RI-Malaysia
",Positif
"
Cara Menghitung PTKP 2024 untuk yang Belum dan Sudah Menikah serta Simulasi
",Positif
"
BNI Salurkan Kredit Bisnis ke Diaspora di Hong Kong
",Positif
"
Eks Menperin Saleh Husin Lulus Doktor UI, Sebut RI Perlu 'Bandel' soal Hilirisasi
",Negatif
"
e-KTP Bakal Ganti Jadi IKD, Begini Cara Aktivasinya
",Positif
"
Harga Beras Premium Rp 18.000/Kg, Siap-siap Bisa Makin Mahal Jelang Ramadan
",Negatif
"
Jurus BI Bikin Rupiah Berdaulat di Pulau Sebatik, Perbatasan RI-Malaysia
",Positif
"
Kala Tingginya Harga Beras Juga Terjadi di Lumbung Pangan RI, Kok Bisa?
",Negatif
"
Harga Beras Premium Tembus Rp 18.000/Kg, Pedagang: Tertinggi Sepanjang Sejarah
",Positif
"
Respons JK soal Program Makan Siang & Susu Gratis Prabowo-Gibran Pakai APBN
",Negatif
"
OJK Tinjau BNI Remittance Hong Kong
",Netral
"
Cara Mudah Mencairkan Jaminan Hari Tua BPJS Ketenagakerjaan
",Positif
"
Intip Pengolahan Sampah Plastik Menjadi Kerajinan Bernilai Jual
",Positif
"
25 Ide Usaha Modal Rp 1 Juta yang Kekinian dan Cocok untuk Pemula
",Positif
"
Pemkot Hingga Bulog 'Keroyokan' Tekan Harga Beras
",Negatif
"
Pentingnya Dana Darurat untuk Orang Tua yang Baru Punya Anak
",Netral
"
Ke Pulau Sebatik Pakai Kapal Perang, BI Bawa Duit Rp 1,73 M
",Positif
"
Saat Sri Mulyani Sampai Waspada Gara-gara Harga Beras Naik Tinggi
",Negatif
"
Potret Lahan Pertanian Rusak Diterjang Banjir di Demak
",Negatif
"
Jokowi Sebut RI Masih Kalah dari Korsel & China soal Bendungan
",Negatif
"
Daftar Iuran BPJS Kesehatan 2024 Kelas I, II, dan III
",Netral
"
AHY Dapat Uang Pensiun Seumur Hidup Meski Cuma Jadi Menteri 8 Bulan
",Positif
"
Gelar Ekspedisi Rupiah Berdaulat 2024, BI Targetkan Jangkau 90 Pulau 3T
",Positif
"
Rincian Kompensasi Pegawai Kontrak Usai Masa Kerja Rampung
",Positif
"
Potret Pelatihan Kewirausahaan-Digital Marketing Bagi UMKM dan Disabilitas
",Positif
"
Perbandingan Gaji AHY Jadi Menteri Vs di TNI, Beda Jauh!
",Negatif
"
Ini Bedanya Blok M Plaza dengan Blok M Square
",Positif
"
Beli Mobil Listrik Dapat Diskon Pajak hingga 10%, Harganya Jadi Segini
",Positif
"
Jadwal Maraton AHY Usai Jadi Menteri: Ke IKN hingga Bahas Mafia Tanah
",Negatif
"
Kesiapan Hadapi Tantangan Era Disrupsi Teknologi Digital
",Positif
"
Usai Pemilu, Pengusaha Yakin Tingkat Kunjungan Mal Naik 20% Selama Ramadan
",Positif
"
Senyum Lebar Bocah Pulau Derawan, Uang Receh Lusuhnya Berubah Jadi Mulus
",Positif
"
Mobil Terbang Made in RI Mulai Terbang 2028, Segini Harganya
",Positif
"
Siap-siap! Mal-mal Bakal Pesta Diskon hingga 90% Selama Ramadan
",Positif
"
Eks Menperin Saleh Husin Ungkap Pentingnya Hilirisasi Sawit buat Geber Ekonomi RI
",Positif
"
Upaya Mendukung Produk Lokal yang Menginspirasi
",Positif
"
Warga Sebatik Pilih Beli Beras Malaysia Gegara Produk RI Kemahalan
",Negatif
"
Jurus OJK dan BNI Basmi Investasi Bodong-Pinjol Ilegal
",Negatif
"
Dukungan Pembiayaan Hijau untuk Capai Net Zero Emission
",Positif
"
Zong Qinghou Orang Terkaya di China Tutup Usia, Tinggalkan Harta Rp 92 T
",Negatif
"
Berlayar 16 Jam, BI Bawa Duit Rp 1,07 M ke Pulau Derawan
",Positif
"
Mulai Panen Raya, Kementan Jamin Produksi Beras Aman hingga Ramadan
",Positif
"
Naik Mobil Terbang Made in RI, Jakarta ke Bandara Soetta Cuma 8 Menit
",Positif
"
Beras-Minyak RI Kalah Telak di Sebatik, WNI Pilih Beli Produk Malaysia
",Negatif
"
Kolaborasi Hadirkan Ajang Penghargaan bagi Arsitek-Karya Arsitektur
",Positif
"
Jokowi Sebut Harga Beras Naik di Seluruh Negara, Begini Data FAO
",Negatif
"
RI Bakal Punya Mobil Terbang, Begini Penampakannya
",Positif
"
Kerja Keras Buruh Pengupas Bawang Putih
",Positif
"
KAI Sudah Jual 32% Tiket Angkutan Lebaran, Ini yang Paling Diburu
",Positif
"
BNI & OJK Gelar Edukasi Perencanaan Keuangan untuk Diaspora di Hong Kong
",Positif
"
Potret Pelatihan Bisnis hingga Pengembangan Komunitas Spectacular 2024
",Positif
"
5 Negara Produksi Beras Terbesar di Dunia, Ada RI?
",Positif
"
Sowan ke Rumah Wapres Maruf Amin, AHY Dapat Nasihat Ini
",Positif
"
Cerita di Pulau 'Dua Mata Uang': Bayar Pakai Rupiah, Kembalian Ringgit
",Positif
"
Hadapi Piciknya Mafia Tanah, AHY: Kami Akan Bela Rakyat!
",Positif
"
BI Jaga Kedaulatan RI Bawa Rp 1,73 M Pakai Kapal Perang, Singgung Sipadan-Ligitan
",Negatif
"
Senangnya Warga Pulau Perbatasan Bisa Tukar Rupiah Lama Jadi Baru
",Positif
"
Harga Beras Premium Tembus Rp 18.000/Kg, Jelang Ramadan Bisa Makin Mahal
",Negatif
"
5 Fakta Makan Siang dan Susu Gratis Prabowo-Gibran Pakai APBN
",Positif
"
Demo Petani di Markas Uni Eropa Diwarnai Aksi Bakar Ban
",Negatif
"
Petani Polandia Blokir Jalan Menuju Jerman dalam Aksi Protes Uni Eropa
",Negatif
"
Beli Beras Premium di Toko Ritel Kok Dibatasi? Ternyata Ini Alasannya
",Positif
"
Kece Banget! Kerajinan Batik 'Disulap' Jadi Baju hingga Gantungan Kunci
",Positif
"
Masyarakat Diimbau Beli Beras SPHP, Zulhas: Stok Banyak, Harga Tak Naik
",Netral
"
Semringah Warga Bisa Beli Sembako dengan Harga Terjangkau
",Positif
"
Terungkap Alasan Eskalator Stasiun Manggarai Butuh Waktu Seminggu Diperbaiki
",Negatif
"
Ada Pasar Murah di Bekasi, di Sini Lokasinya
",Positif
"
Catat! Ini Janji AHY Gebuk Mafia Tanah
",Negatif
"
Program Makmur Pupuk Kaltim Realisasikan 72.436 Hektare Lahan
",Positif
"
Saat Luhut Bertamu ke Kantor Sri Mulyani
",Positif
"
Genjot Ekonomi Syariah, Pegadaian Gelar Pelatihan Juru Sembelih Halal
",Positif
"
Kemenhub Yakin Sistem Sinyal Elektrik Bisa Kurangi Kecelakaan Kereta
",Positif
"
Harga BBM Terbaru Tahun Ini per 1 Januari 2024, Subsidi dan Non Subsidi
",Negatif
"
Erick Thohir Senang MIND ID Akhirnya Kuasai Saham Vale
",Positif
"
Kuasai Saham Vale, MIND ID Gelontorkan Rp 4,6 T
",Positif
"
Cara Cek Bansos 2024 di Kemensos.go.id, Kenali Jenis-jenisnya
",Positif
"
Dorong 25 UMKM Binaan Naik Kelas, Alfamart-Unpad Gelar Program Inkubasi
",Positif
"
Melihat Penambangan Batu Gamping di Buton Tengah
",Negatif
"
Banyak Tambahan Bansos, Defisit APBN 2024 Melebar!
",Negatif
"
Perlintasan Sebidang Makan Banyak Korban, DJKA Sebut Minim Anggaran
",Netral
"
Jokowi di Sidang Kabinet: Cek Infrastruktur-Transportasi untuk Mudik!
",Positif
"
Sri Mulyani Bujuk Luhut Tonton Film Agak Laen!
",Negatif
"
Terkuak! Segini Harga Saham Vale yang Dicaplok MIND ID
",Negatif
"
Jokowi Janji Harga Pertamax-Pertalite Tak Naik Sampai Juni 2024!
",Positif
"
Luhut Sambangi Kementerian Keuangan Temui Sri Mulyani, Ada Apa Nih?
",Netral
"
Vale Dikuasai MIND ID, Luhut Tak Ingin Hilirisasi Hanya sampai Sendok & Garpu
",Negatif
"
Jokowi Mulai Susun RAPBN 2025, Akan Dijalankan Presiden Terpilih
",Positif
"
Waspada! Beredar Jasa Pendaftaran Kartu Prakerja Offline
",Positif
"
Buruan Daftar! Kartu Prakerja Gelombang 63 Ditutup Malam Ini
",Negatif
"
Harga Cabai di Palangka Raya Melambung, Tembus Rp 90 Ribu/Kg
",Negatif
"
Tok! Pemerintah Sepakat Tarif Listrik Tak Naik Sampai Juni 2024
",Positif
"
PNS Wajib Simak! Ada Bocoran Menteri PAN-RB soal Pembayaran THR
",Negatif
"
Sidang Kabinet, Jokowi Minta Jaga Stabilitas Harga Pangan Jelang Ramadan
",Netral
"
4 Upaya BI Wujudkan Indonesia Jadi Pusat Ekonomi Syariah
",Positif
"
Dihantam Resesi Inggris-Jepang, Pengusaha Harap Transisi Politik RI Mulus
",Positif
"
Ini Pohon Duit Prabowo buat Program Makan Gratis 2025
",Positif
"
Sah! MIND ID Jadi Pemegang Saham Mayoritas Vale
",Positif
"
Rumah Menteri IKN Disebut Terlalu Mewah, Menteri PAN-RB: Lebih Kecil
",Negatif
"
AHY Sowan ke Kantor Airlangga, Minta Wejangan Usai Jadi Menteri ATR
",Netral
"
Bumi Makin Panas, Luhut Mau Konservasi Mangrove 400 Ribu Hektare
",Positif
"
Dirut Emiten Tommy Soeharto Buka Suara Respons Saham Digembok
",Positif
"
Antusiasme Warga Serbu Sembako Murah Bulog
",Positif
"
Erick Thohir Diam-diam Lapor 2 Dapen BUMN Bermasalah ke Kejagung
",Negatif
"
Viral Penumpang Kesal Koper Dibongkar Paksa, Ini Respons Lion Group
",Negatif
"
BRI Life Catatkan Kinerja Positif di 2023
",Positif
"
Perdana! Begini Gaya AHY di Sidang Paripurna Bareng Jokowi-Moeldoko
",Positif
"
Luhut Buka-bukaan Data Bumi Makin Panas!
",Negatif
"
Donald Trump Kini Jualan Sepatu, Harganya Tembus Segini
",Negatif
"
Negara Sudah Habis Rp 68 Triliun Buat IKN, Ini yang Dibangun
",Negatif
"
Rupiah Berdaulat di Pulau Maratua
",Netral
"
Netizen Keluhkan Pembelian Beras Premium di Ritel Modern Dibatasi
",Negatif
"
Pengumuman! Tiket Kereta Mudik Lebaran Keberangkatan Jakarta Sudah Bisa Dibeli
",Positif
"
Erick Thohir Buka-bukaan Kabar Terbaru Merger Bank Muamalat & BTN Syariah
",Positif
"
Impor Beras Tambah 1,6 Juta Ton, Kemendag Pastikan Stok Aman sampai Lebaran
",Positif
"
Segini Biaya Program Makan Siang Gratis Prabowo yang Masuk APBN 2025
",Positif
"
Potret Warga Rela Antre untuk Beli Beras Murah di Sunter
",Netral
"
Kapan Harga Beras Bisa Turun? Begini Penjelasan Bapanas
",Positif
"
Erick Thohir Cari Pengganti BNI & BRI di BSI, Ini 2 Opsinya
",Positif
"
Tingkatkan Kesejahteraan Warga RI di Masa Pensiun, TASPEN Hadirkan DPLK
",Positif
"
Pemerintah Siapkan Bantuan Daging dan Telur Ayam ke 1,4 Juta Keluarga
",Positif
"
Perhatikan! Ini Tips Penting Bisnis Bisa Sukses di 2024
",Positif
"
Hadapi Kenaikan Harga Pangan, BLT Rp 600 Ribu Cair Bulan Depan
",Negatif
"
Kesepakatan Divestasi Saham Vale Diteken Sore Ini, Apa Isinya?
",Positif
"
Upaya Mendukung Bisnis Diaspora Indonesia di Luar Negeri
",Positif
"
Luhut Sebut Elon Musk Mau Investasi di IKN, Otorita Bilang Begini
",Netral
"
Dipimpin Presiden Baru, Pertumbuhan Ekonomi RI 2025 Dipatok 5,3-5,6%
",Positif
"
Sederet Transformasi Bank KB Bukopin Wujudkan Layanan Keuangan Inovatif
",Positif
"
Pemerintah Tambah Kuota Pupuk Subsidi Jadi 9,55 Juta Ton
",Positif
"
Ciri-ciri Saham Pada Papan Pemantauan Khusus BEI
",Positif
"
Satgas Pangan Sebut Stok Beras di Ritel Minim Tapi Pasar Tradisional Banyak
",Netral
"
Senangnya Warga Pulau Maratua Bisa Tukar Uang Lusuh dengan Rupiah Baru!
",Positif
"
Tol IKN Bakal Dilengkapi Terowongan Bawah Laut, Dibangun Tahun Depan
",Positif
"
Program Makan Siang Gratis Dijalankan 2025, Defisit APBN Naik!
",Negatif
"
Kemendag Pamer Neraca Perdagangan RI Surplus 45 Bulan Berturut-turut
",Positif
"
Airlangga Sebut Program Makan Gratis Prabowo Jalan 2025 Meski APBN Tekor
",Negatif
"
Kemendag Panggil TikTok Pekan Depan Gegara Belum Patuhi Aturan
",Negatif
"
Menteri PAN-RB Kantongi Nama-nama Pejabat yang Pindah ke IKN September Ini
",Positif
"
Pembangunan Kantor Pemerintah dan Infrastruktur Dasar di IKN Tembus 76%
",Positif
"
AHY Bocorkan Program Makan Siang Gratis yang Dibahas di Sidang Kabinet
",Positif
"
Airlangga: Anggaran Program Makan Siang Gratis Prabowo Rp 15 Ribu/Anak, di Luar Susu
",Negatif
"
Impor Pangan RI 2024: Beras 3,6 Juta Ton-Bawang Putih 645 Ribu Ton
",Positif
"
Bappenas Mulai Susun Program Makan Siang & Susu Gratis Prabowo-Gibran
",Positif
"
Heboh Kabar Program Makan Siang Pangkas Subsidi Energi, Ini Kata Menteri ESDM
",Positif
"
Bahlil Ungkap Program Makan Siang Gratis Prabowo-Gibran Masuk RKP: 2025 Jalan!
",Positif
"
36 Rumah Menteri di IKN Rampung Juli, 2 Unit Sudah Selesai
",Positif
"
Menteri PAN-RB Sebut Pendaftaran CPNS Bisa Dibuka Mei, asal...
",Positif
"
Kemendag Tetapkan Kuota Impor Bawang Putih Tahun Ini 645 Ribu Ton
",Positif
"
Jokowi Siapkan Rencana Kerja Pemerintah 2025, Program Presiden Terpilih Masuk
",Positif
"
Cara Mudah Cek dan Bayar Tagihan PLN Lewat Aplikasi
",Positif
"
Selamat dari Ledakan Bom Atom Hiroshima, Jam Tangan Ini Dijual Rp 484 Miliar!
",Negatif
"
Menteri ESDM Pastikan Kesepakatan Divestasi Vale Diteken Sore Ini
",Positif
"
Penampakan Uang Baru Ukraina untuk Peringati 2 Tahun Invasi Rusia
",Positif
"
Bulog Pastikan Stok Beras Cukup buat Puasa & Lebaran, Berapa Jumlahnya?
",Positif
"
Pemerintah Mau Tambah Impor Beras Lagi 1,6 Juta Ton!
",Negatif
"
Sektor Dunia Usaha yang Kebal dan Rentan Kena Dampak Resesi Jepang
",Negatif
"
Penyaluran Kredit Bank Lesu di Awal 2024, Ini Datanya
",Negatif
"
Meraup Cuan Jutaan Rupiah dari Budi Daya Buah Anggur Impor
",Positif
"
Groundbreaking IKN Lanjut Lagi, Ada Proyek Bank Mandiri dan BRI
",Positif
"
Mantap! Arab Saudi Temukan Ladang Gas Raksasa
",Positif
"
Melihat Panen Petai yang Jadi Andalan Komoditas di Dataran Tinggi Kediri
",Netral
"
Harga Beras Masih Tinggi, Pemerintah Mau Impor 3,6 Juta Ton Sepanjang 2024
",Negatif
"
Jepang-Inggris Resesi, Jokowi Waspada Susun Anggaran 2025
",Negatif
"
Jokowi Sebut RAPBN 2025 Harus Disiapkan, Dijalankan Presiden Terpilih!
",Positif
"
Minta Masyarakat Makan Beras Bulog, Mendag: Enak dan Bagus
",Positif
"
BPS: Harga Beras Naik di 268 Kabupaten/Kota
",Positif
"
Wanti-wanti Jokowi ke Para Menteri Jaga Stabilitas Harga Pangan Jelang Lebaran
",Negatif
"
Damri Mulai Buka Pemesanan Tiket buat Lebaran 2024, Cek di Sini!
",Positif
"
Alasan Emas Jadi Instrumen Investasi yang Cocok Hadapi Krisis
",Positif
"
Nggak Cuma Beras, Harga Telur Ikutan Naik Jadi Rp 32 Ribu/Kg
",Negatif
"
Bulog Guyur Beras SPHP ke Pasar Johar Karawang, Harga Mulai Turun
",Positif
"
Awal Pekan Dolar AS Perkasa di Rp 15.607, Menguat 0,11%
",Positif
"
Mimpi Warga Pulau Terpencil di Selembar Uang Pecahan Rp 20.000
",Positif
"
Awal Pekan IHSG Dibuka Kebakaran
",Negatif
"
Program Makan Siang dan Susu Gratis Prabowo-Gibran Dibahas di Istana Hari Ini
",Positif
"
Cek Harga Pangan di Pasar Klender, Zulhas Borong Ayam-Beras buat Warga
",Positif
"
Simak! BPJS Kesehatan Jadi Syarat Urus SKCK di 6 Daerah Ini
",Positif
"
Kesepakatan Divestasi Saham Vale Bakal Diteken Hari Ini
",Negatif
"
Zulhas Cek Harga Beras di Pasar Klender, Warga Teriak: Beras Turunin Pak
",Negatif
"
ESDM Buka-bukaan Potensi Penyimpanan Karbon di RI, Seberapa Besar?
",Netral
"
Jalan Lintas Jambi-Suak Kandis Terputus Gegara Banjir
",Negatif
"
Mengintip 3 Kecanggihan Mobil Terbang Made in RI
",Positif
"
Kerjasama Meningkatkan Keamanan Pengguna Transportasi Online
",Positif
"
Jokowi Bilang Harga Beras Mahal di Seluruh Dunia, Benarkah?
",Positif
"
Daftar 10 Pekerjaan Paling Banyak Diincar
",Positif
"
Momen Basuki 'Kawal' Proyek Tol Gudang Garam
",Negatif
"
Pesan Penting buat BPR Agar Izin Usaha Nggak Dicabut
",Negatif
"
Proses NIK Jadi NPWP Sudah Dimulai, Begini Potretnya
",Positif
"
Lagi! OJK Cabut Izin Usaha BPR, Ungkap Fakta Mencengangkan
",Negatif
"
70,5 Juta Orang Bakal Jadi Target Program Makan Siang Gratis
",Positif
"
AS Tambah Kuota Penerbangan dari China Jadi 50 Kali per Minggu
",Positif
"
Genjot Produksi, Pengusaha Kelapa Sawit Mau Impor Kumbang dari Afrika
",Negatif
"
Bye LPG, Peternak Ini Manfaatkan Kotoran Sapi Jadi Biogas buat Masak
",Positif
"
OIKN Gandeng Otorita Ibu Kota Canberra buat Kembangkan IKN Nusantara
",Positif
"
AHY Janji Mau Genjot Sertifikasi Tanah Petani Sawit
",Positif
"
Mengintip Aktivitas Pekerja Angkut Beras SPHP di Gudang Bulog
",Positif
"
Mendukung Transformasi Digital Peternak Ayam Indonesia
",Positif
"
3 Respons Sri Mulyani soal Program Makan Siang Gratis Prabowo & Gibran
",System: Negatif
"
Terungkap Biang Kerok Ekspor Minyak Sawit RI Turun
",Negatif
"
3,4 Juta Ha Sawit Masuk Kawasan Hutan, Pengusaha Harap Ini ke Pemerintah
",Negatif
"
Penampakan Budong-Budong, Bendungan Pertama di Sulawesi Barat
",Positif
"
Keren! Petani di Lamongan Ini Panen Jagung Bioteknologi
",Positif
"
Rusia Larang Ekspor Bensin Mulai 1 Maret!
",Negatif
"
Begini Canggihnya Pengelolaan Air di Singapura
",Positif
"
Pemerintah Tolak Keras Sawit RI Dituding Rusak Hutan! Ini Alasannya
",Negatif
"
Heboh Hak Angket Usuk Kecurangan Pilpres, Investor IKN Waswas?
",Negatif
"
Banyak Negara Terbelit Masalah Pangan, 10 Negara Masuk Jurang Kelaparan
",Negatif
"
Terkuak! Rencana Jokowi Mau Bikin Makassar Mirip Shenzhen di China
",Positif
"
Kabar Baik Warga Makassar! Jokowi Mau Bantu Bikin Stadion Sudiang
",Positif
"
Pelaku Koperasi Ikut Komentari Program Makan Siang Gratis Prabowo
",Netral
"
Bikin Iri, Fresh Graduate di Singapura Gajinya Rp 50 Juta!
",Positif
"
Potret Lahan Basah di Jakarta Utara Diubah Jadi Ruang Terbuka Hijau
",Positif
"
Segini Uang Pensiun Jenderal Dudung yang Kini Jualan Bakso di Cimahi
",Positif
"
Alhamdulillah, IHSG Ditutup di Zona Hijau
",Positif
"
Gudang Garam Segera Bangun Tol Kediri-Tulungagung Rp 9,9 T
",Positif
"
Potret Taman SeCAWAN Depok, Punya JPO Tanpa Anak Tangga
",Netral
"
Hubungan dengan Adidas Memanas, Kanye West Digugat Rp 3,9 T
",Negatif
"
Cara Mudah Pasang Iklan Online di adsmart, Mulai dari Rp 50.000!
",Positif
"
Pengusaha Sawit Diminta Bantu Tanam Padi Pakai Sistem Tumpang Sari
",Positif
"
Harga Beras Mulai Turun, Ini Buktinya
",Positif
"
Warga Berau Happy, Tukar Uang Lusuh Rp 1,3 Juta Jadi Baru
",Positif
"
Viral Haji Isam Beli Pesawat Boeing Rp 1,5 Triliun Pakai Kaus Oblong
",Negatif
"
Kubu Ganjar Kritik Program Makan Gratis Harusnya Dibahas Setelah Dilantik
",Negatif
"
Rumah Murah Mau Dibangun di IKN, Otorita: Bukan Hanya Kota ASN
",Negatif
"
Heboh, Kereta di India Jalan Sendiri Tanpa Masinis sampai 70 Km
",Negatif
"
Aguan cs Mau Bangun Kebun Raya di IKN, Bagaimana Kelanjutannya?
",Positif
"
Elon Musk Mau Pasang Internet di IKN, Sudah Sampaikan Minat
",Positif
"
Di Konferensi Regional FAO, RI Beberkan Upaya Dorong Penyelamatan Pangan
",Positif
"
Fokus Pemberdayaan Masyarakat Dorong Pertumbuhan Ekonomi Lokal
",Positif
"
Jumlah Pemasaran Polis Asuransi Lewat Agen dan Bancassurance Merosot di 2023
",Negatif
"
Kredivo Group Resmi Luncurkan Bank Digital
",Positif
"
Prakerja Berlanjut, Airlangga: Tingkatkan Kompetensi Menuju Indonesia Maju
",Positif
"
BUMN Ini Kembangkan Kawasan Pelabuhan buat Genjot Ekonomi Daerah
",Positif
"
68 Daerah Berstatus Rawan Pangan!
",Negatif
"
RI Usulkan Sejumlah Poin dalam Penyusunan Rencana Strategis MEA 2026-2030
",Netral
"
Mandek! Realisasi Peremajaan Sawit Baru 30% Sejak 2017
",Netral
"
Ini Pertimbangan Pemerintah Tambah Dana Peremajaan Sawit Jadi Rp 60 Juta
",Positif
"
Daftar 10 Pekerjaan Paling Dicari di Indonesia Tahun 2024
",Positif
"
Harga Bitcoin Tembus Rp 872 Juta, Ini Pendorongnya
",Positif
"
Kubu Ganjar Kritik Program Makan Gratis Dibahas di Istana: Tak Masuk Akal!
",Negatif
"
Mengintip Geliat Pariwisata di Pulau Terluar Kalimantan
",Positif
"
Semangat Petani Tanam Padi untuk Dukung Ketahanan Pangan
",Positif
