judul,label
"
KA Papandayan, Pangandaran, dan Malabar Beroperasi, Ini Jadwal dan Harga Tiketnya
",Positif
"
Malaysia Terdampak Konflik Laut Merah, Biaya Pengiriman Barang Naik 200%
",Negatif
"
Musim Lapor SPT Tahunan, Waspada Modus Penipuan Berkedok Surat Peringatan Pajak!
",Negatif
"
Heboh Kuli WNI di Korsel Pamer Gaji, Tembus Rp 37 Juta per Bulan
",Positif
"
Badai PHK Selimuti Industri Teknologi, TikTok Rumahkan Pekerja
",Negatif
"
Dolar AS Hari Ini Menguat ke Rp 15.700
",Positif
"
Profil Boy Thohir yang Sebut Djarum hingga Sampoerna Siap Menangkan Prabowo
",Positif
"
IHSG dan Bursa Asia Kompak Menguat
",Positif
"
110 Juta Lahan Sudah Sertifikasi, Jokowi Minta Pemerintah Berikut Lanjutkan
",Netral
"
Dua Alasan Mahfud Md Belum Juga Mundur dari Kabinet Jokowi
",Netral
"
Siap-siap Daftar! Prakerja Bidik 1,2 Juta Peserta Tahun Ini
",Positif
"
Unpad EdEx Serap 100 Ribu Tenaga Kerja Profesional
",Positif
"
Angka Pengangguran AS Naik 3 Kali Lipat & Meluas di 15 Negara Bagian
",Negatif
"
Luhut Ajak Industri Ikut Kembangkan CCS, Aturannya Dirilis Sebentar Lagi
",Positif
"
Silang Pendapat Sesama Eks Mendag Muhammad Lutfi Vs Tom Lembong Soal Nikel
",Netral
"
Klaim Boy Thohir: Djarum, Sampoerna, Hingga Adaro Siap Menangkan Prabowo
",System: Positif
"
Potret Pecinan Semarang yang Bakal Direvitalisasi
",Negatif
"
Kembangkan Trading, Followme Gelar Kontes
",Positif
"
OJK Pastikan Bunga Pinjol Sudah Turun, Tapi Masih Ada 1 Perusahaan yang Bandel
",Negatif
"
Kementan Beberkan Lokasi Food Estate yang Berhasil Panen
",Positif
"
Pemerintah Diskon 40% Pupuk Nonsubsidi
",Negatif
"
Kurangi 'Minum' BBM, RI Genjot Gasifikasi Pembangkit Listrik
",Positif
"
Kebut Regulasi Benur, KKP Ingin RI Jadi Rantai Pasok Lobster Global
",Netral
"
Intip Produksi Keris Pusaka Rp 20 Juta
",Positif
"
Pesan Penting Sri Mulyani ke Anak Buah: Tahun Pemilu, Jaga Sikap!
",Netral
"
WNA Kini Bisa Ikut Lelang, Cek Syaratnya di Sini
",Positif
"
Kemenkeu Target Realisasi Lelang 2024 Tembus Rp 35 Triliun
",Positif
"
Zulhas Optimistis Pasar Wisata Jelajah Danau Ranau Genjot Wisatawan-UMKM
",Positif
"
Bahas Investasi EBT, Sri Mulyani Ungkap Momen Bertemu Petinggi MIGA
",Positif
"
Aksi Massa Menentang Reformasi Ekonomi Presiden Baru Argentina
",Negatif
"
Smesco Rayu Investor Singapura buat Investasi UMKM RI
",Positif
"
Bos BCA Buka-bukaan Dampak Tahun Politik ke Bisnis Bank
",Netral
"
Foto Udara Traktor Kuasai Jalan Raya dalam Unjuk Rasa Petani Prancis
",Netral
"
Balas Tom Lembong, Luhut Sebut LFP Tak Bisa Didaur Ulang
",Negatif
"
Luhut dan Bahlil Bongkar 3 Kegagalan Tom Lembong
",Negatif
"
Jawab Isu Hilirisasi Dikuasai Asing, Luhut Buka-bukaan Jumlah TKA di Smelter
",Netral
"
Disparekraf DKI soal Syarat Loker Wajib Punya iPhone 13 Pro: Tidak Mutlak
",Negatif
"
Transaksi Pakai BRImo, 15 Nasabah BRI Menang Undian Mobil Listrik
",Positif
"
Bos BCA Ingatkan Paylater Bukan Alat buat Tutup Utang Lain!
",Negatif
"
330 Ide Nama Brand Unik untuk Fashion, Makanan, hingga Aksesoris
",Netral
"
Teknologi 5G Mulai Nggak Laku, Ericsson Ngaku Bakal Pangkas Karyawan
",Negatif
"
Smesco Bakal Gandeng Jepang buat Belajar Bikin Kemasan Produk UMKM
",Positif
"
Menjelang Pemilu, Harga Ayam Potong Terpantau Stabil
",Positif
"
Bantahan Keras Luhut ke Tom Lembong soal Produksi Tesla 100% Pakai LFP di China
",Negatif
"
Viral Beras Bulog Berstiker Prabowo-Gibran
",Netral
"
Utamakan Keselamatan Kerja, PT GNI Peringati Bulan K3 Nasional
",Positif
"
IHSG Ditutup Lesu di Zona Merah
",Negatif
"
Kunjungi Danau Ranau, Zulhas Disambut Prosesi Adat Lampung Barat
",Positif
"
Anak Muda di China Makin Banyak yang Nganggur
",Negatif
"
Revitalisasi Pasar Natar, Zulhas: Prioritaskan Pedagang Lama Dapat Kios
",Positif
"
Wamendag Jerry Sambuaga Kunjungi Pabrik Industri Pipa Nasional
",Positif
"
Dirut Ungkap Smesco Pernah Defisit Rp 13 M dalam 2 Tahun
",Negatif
"
PHK Massal Citigroup Masih Berlanjut, Karyawan Terdampak Cuma Bisa Kerja Sampai April
",Negatif
"
Lelang Aset Kasus Jiwasraya Bikin Kemenkeu 'Panen' di 2023
",Negatif
"
Sepanjang 2023, BCA Cetak Laba Bersih Rp 48,6 Triliun
",Positif
"
Aset Tommy Soeharto Tak Laku Dilelang, Kemenkeu Ungkap 2 Dugaan Ini
",Negatif
"
Bantah Larangan Ekspor Nikel Bikin Monopoli Tumbuh Subur, Begini Penjelasan TKN
",Positif
"
Kemenkop UKM Mau Gandeng Pelajar buat Jadi Duta Ekspor
",Positif
"
Google Selesaikan Gugatan Paten Chip Rp 25,6 Triliun Lewat Jalur Damai
",Positif
"
Ajaib-Syailendra Capital Hadirkan RDPU dengan Fitur T+0, Apa Itu?
",Netral
"
Lagi Heboh! Begini Cara Hitung Pajak Penghasilan 2024 Pakai TER
",Positif
"
Dirut Bulog Buka Suara soal Viral Berasnya Ditempeli Stiker Prabowo-Gibran
",System: Negatif
"
Kubu Prabowo Gibran Kasih Bukti Hilirisasi Bisa Geber Ekonomi
",Negatif
"
Top! Kantor Ini Bagi-bagi Bonus Rp 5 Miliar Untuk Orang Tua Pegawainya
",Positif
"
Bikin Heboh Netizen, Apa Itu Skema TER buat Hitung Pajak Karyawan?
",Negatif
"
Penampakan Jembatan Gantung Parung Serab Depok Usai Direnovasi
",Positif
"
Presiden Tanzania Ajak Jokowi Liburan ke Kepulauan Zanzibar Usai Selesai Menjabat
",Positif
"
Zulhas Sebut Potensi Perdagangan & Pariwisata Lampung Luar Biasa
",Positif
"
Tertinggi Dalam Sejarah! Realisasi Lelang Negara 2023 Tembus Rp 44,34 T
",Positif
"
Soal Nikel Bahan Baku Stainless Steel, Kubu Ganjar: 5-6 Tahun Lagi Habis
",Negatif
"
Potret Lahan Nganggur Disulap Jadi Kawasan Resto Ala Bali
",Positif
"
Mendag Zulhas Pimpin Peletakan Batu Pertama Pasar Tematik Danau Ranau
",Positif
"
Heboh Hitungan PPh Pakai TER, Netizen Khawatir Pajak Gaji di Desember Bengkak
",Negatif
"
Kubu Ganjar soal Nikel: Sekarang Bukan Hilirisasi, Masih Smelterisasi
",Negatif
"
Jokowi Minta 'BPOM' Tanzania Percepat Registrasi Obat RI
",Positif
"
Proyek Kereta Cepat Lanjut Sampai Surabaya, Fase I Jakarta-Yogyakarta
",Netral
"
Pengusaha Bisa Dapat Insentif Pajak Hiburan, tapi Tergantung Pemda
",Netral
"
Bos KCIC Masih Rahasiakan Trase Jalur Kereta Cepat Jakarta-Surabaya, Kenapa?
",System: Negatif
"
Bukan Main! Ternyata Segini Gaji Elon Musk hingga Mark Zuckerberg
",Netral
"
Intip 'Jeroan' Rusun Sewa Rp 10.000 Per Bulan di Jakarta dan Bekasi
",Netral
"
Viral di Medsos Lowongan Kerja Disparekraf DKI, Pelamar Wajib Punya iPhone 13 Pro
",Negatif
"
Di Depan Presiden Tanzania, Jokowi Pamer Pertamina Garap Blok Migas Mnazi Bay
",Positif
"
Kubu Anies Sebut Larangan Ekspor Nikel Bikin Monopoli Makin Subur
",Negatif
"
Pemerintah Persilakan Jika Pengusaha Mau Gugat Pajak Hiburan ke MK
",Negatif
"
Protes Aturan dan Upah, Petani di Prancis Blokir Jalan dengan Traktor
",Negatif
"
Viral Penumpang Gagal Terbang Gegara Kelebihan Barang, Begini Aturan di Etihad
",Negatif
"
KCIC Terapkan Dynamic Pricing, Jual Tiket Whoosh Murah di Jam-jam Tertentu
",Positif
"
RI dan Tanzania Mulai Nego Perjanjian Dagang Tahun Ini
",Netral
"
Miliarder AS Bill Ackman dan Istri Beli Hampir 5% Saham Bursa Israel
",Netral
"
Mahfud Tegaskan Bansos Bukan dari Pemerintah: Itu Bantuan Negara!
",Negatif
"
Mogok Kerja Besar-besaran Belum Usai, Ekonomi Jerman Terancam Ambruk
",Negatif
"
SPAM Semarang Jadi PSN Kedua Garapan WIKA yang Diresmikan Jokowi di 2024
",Netral
"
Anggota DPR Rajin Pakai Whoosh, Sehari Bisa Dua Kali
",Positif
"
Diskusi Perkembangan Ekonomi Tahun 2024
",Positif
"
Pemerintah Yakin Ekonomi RI Ngegas di 2024, Menjauh dari Resesi
",Positif
"
RI Kuasai Nikel, Kubu Anies-Cak Imin Sentil Masalah Harga
",Negatif
"
Kapitalisasi Pasar Meta Induk Facebook Lampaui Rp 15,77 Kuadriliun
",Positif
"
Pekerja Kereta Api Mogok Kerja, Transportasi Jerman Lumpuh
",Negatif
"
Harga Emas Hari Ini Melempem, Kalau Dijual Jadi Laku Segini
",Negatif
"
Teken Kerja Sama dengan KAI dan KCIC, DPR Dapat Pelayanan Khusus di Stasiun
",Positif
"
Pernah Jadi Gelandangan, Pria Ini Sukses Jadi Konglomerat
",Positif
"
Pemerintah Bagi-bagi Rumah Gratis buat Tukang Becak cs
",Positif
"
Anak Buah Bahlil Respons Aturan Pengetatan Rokok, Soroti Nasib Industri-Tenaga Kerja
",Netral
"
4 Tips Menabung Emas Fisik biar Jadi Sultan
",Positif
"
Pabrik Ban Asal Korsel Akan Tutup Pabrik di Indonesia
",Negatif
"
Makin Unggul, Valuasi Microsoft Tembus Rp 47,1 Kuadriliun
",Positif
"
Ini Jadwal KA Papandayan dan Pangandaran dari Stasiun Gambir
",Netral
"
Menhub Sebut Bandara IKN Sudah Bisa Diuji Coba Juli 2024
",Positif
"
Nabung Emas dengan Pasangan buat Modal Nikah, Bikin Untung atau Buntung?
",Positif
"
Pengusaha Minta Tertibkan Alih Muat Ekspor Kargo
",Negatif
"
Dolar AS Masih Perkasa dan Betah di Rp 15.700-an
",Positif
"
Dolar AS Kamis Pagi Menguat 0,11% di Rp 15.709
",Positif
"
Menhub Buka-bukaan Rencana Bangun Kereta Tanpa Rel di IKN, Agustus Bisa Digunakan
",System: Positif
"
IHSG Hari Ini Diprediksi Menguat, Cek Rekomendasi Saham di Sini!
",Positif
"
Di Tengah Dugaan Suap Pejabat RI dan Afsel, SAP PHK 8.000 Karyawan
",Negatif
"
Arab Saudi Izinkan Penjualan Miras, tapi...
",Negatif
"
Bandara IKN Lagi Dikebut, Juli Uji Coba
",Netral
"
Mahfud Pastikan Kasus Transaksi Janggal Rp 349 T Tetap Jalan, Ini Buktinya
",Positif
"
Menyoroti Rencana Cak Imin Beri Dana Desa Rp 5 M, Anggaran Besar-Rawan Dikorupsi
",Negatif
"
Bahlil Senggol Tom Lembong, Bandingkan Lulusan STIE Vs Harvard
",Positif
"
Langit Jakarta Cerah, Masih Perlukah PLTU Disuntik Mati?
",Netral
"
Sampoerna-Djarum Tepis Klaim Boy Thohir soal Dukung Prabowo
",Positif
"
Biaya Pembangunan untuk Relokasi Warga Rempang Tunggu Restu Sri Mulyani
",Negatif
"
BTN Economic Outlook 2024
",Positif
"
Genjot UMKM dengan Bantu Wujudkan 100 Unit Gerobak
",Positif
"
Bos Otorita Beberkan Bukti Investor Tak Takut Masuk IKN Meski Tahun Politik
",Negatif
"
Transaksi Mobile Banking BNI Tembus Rp 1.216 T, Tumbuh 52%
",Positif
"
Bank Mandiri Bakal Bangun Kantor di IKN, Ini Bocorannya
",Positif
"
Beli Pulsa-Paket Data Pakai BRImo Makin Mudah, Ini Caranya
",Positif
"
Respons MenPAN-RB soal Isu 15 Menteri Siap Mundur dari Kabinet Jokowi
",Negatif
"
Mengintip Emas Ghana yang Dijarah Inggris Lebih dari Satu Abad
",Netral
"
Bos IKN Jawab Keraguan Tom Lembong soal Investor: Sudah Groundbreaking!
",Positif
"
Tom Lembong Sentil Keras soal Nikel RI, Begini Balasan Luhut
",Negatif
"
Konflik Laut Merah Berdampak ke Singapura, Harga BBM Kapal Jadi Makin Mahal!
",Negatif
"
OJK Panggil Pinjol yang Ditawarkan ITB ke Mahasiswa, Ini Hasilnya
",Netral
"
Terus Digenjot, Investasi Rp 47,5 Triliun Mengalir ke IKN
",Netral
"
Singgung Wacana Pajak Motor BBM Naik, Luhut Minta Jangan Sebut Dirinya Jahat
",Negatif
"
Ada Pemilu & Gaji PNS Naik, BNI Pede Kredit Tumbuh 9-11% di 2024
",Positif
"
RI & China Lagi Bahas Bunga Utang Proyek Kereta Cepat Lanjut ke Surabaya
",Netral
"
Mengintip Geliat Usaha di Pasar Kenari
",Positif
"
Integrasi Situs Kementerian-Lembaga Terus Dikebut, Target Rampung Tahun Ini
",Netral
"
Presiden-Menteri Boleh Ikut Kampanye? Ini Jawaban MenPAN-RB
",System: Positif
"
BTN Ramal Bunga Deposito Bakal Turun
",Negatif
"
Lagi! Luhut Lontarkan Kata Pedas ke Tom Lembong soal Contekan buat Jokowi
",System: Negatif
"
Tolak Pajak Hiburan 75%, Luhut: Bisa Tutup 20 Juta Lapangan Kerja
",Negatif
"
Jumlah Honorer Membludak, MenPANRB: Kita Sampai Pecah Kepala!
",Netral
"
Ombudsman Minta Kementan Setop Sementara Sistem RIPH Bawang Putih
",Negatif
"
Genjot Produksi, PTPN III Target Remajakan Sawit Renta hingga 60.000 Ha
",Positif
"
Sepanjang 2023 BNI Cetak Laba Bersih Rp 20,9 Triliun
",Positif
"
Mau Kembangkan Nuklir di RI, Luhut Cemaskan Hal Ini
",Negatif
"
Orang 'Titipan' Jadi Biang Kerok Honorer Membludak, MenPANRB: Tiap Pilkada Nambah
",Negatif
"
BTN Tawarkan Travel Experience Gratis ke Chicago-Finlandia, Berminat?
",Positif
"
Ombudsman Ungkap Pejabat Kementan yang Diperiksa soal Masalah Bawang Putih
",Negatif
"
Merah Merona Pusat Perbelanjaan Jelang Imlek
",System: Positif
"
Cak Imin Terima Ajakan ke Morowali, Luhut: Telepon Saja Saya, Mau Kapan?
",Netral
"
Basuki Sebut Sistem Bayar Tol Tanpa Setop Bisa Diterapkan Setelah Pemilu
",Negatif
"
Bos GOTO Buka-bukaan Alasan Tokopedia Dilepas ke TikTok
",Negatif
"
Menteri PANRB soal Tes CPNS: Dulu Sebelum Tes yang Diterima Sudah Ketahuan Duluan
",Negatif
"
Stafsus Menteri ESDM Buka-bukaan soal LFP & Nikel
",Negatif
"
MRT Target Jumlah Penumpang Tembus 33 Juta Orang di 2024
",Positif
"
Luhut soal Isu Banyak Menteri Mau Mundur: Sudah Ditawarin Nggak Mundur-mundur
",Negatif
"
Farm Sarang Koruptor Ekspor Tikus Putih ke Vietnam
",Negatif
"
Heboh Netizen Cemas PPh 21 Pakai TER Bengkak, DJP Buka Suara
",Negatif
"
IHSG Ditutup Turun ke 7.137, Saham-saham Mayapada Group Pimpin Penguatan
",Negatif
"
BNI Sekuritas Raih Sertifikasi ISO 22301:2019 BCMS
",Positif
"
Bisakah Nasabah Minta Ganti Rugi ke Pialang? Ini Jawabannya
",Netral
"
Mau Bangun Kereta Tanpa Rel di IKN, Basuki Bakal Berguru ke China
",Netral
"
Awal Mula Isu Basuki Siap Mundur Mencuat, hingga Beri Jawaban Ini
",Negatif
"
Basuki Buka Suara soal Giant Sea Wall Pantura: Pilihan Terakhir!
",Negatif
"
Hotman Paris Duga Ada Oknum Pejabat di Balik Kenaikan Pajak Hiburan
",Negatif
"
Bentuk Kepedulian Kesehatan untuk Karyawan
",Positif
"
Heboh Baterai LFP & Nikel, Mana yang Lebih Unggul?
",Positif
"
Kolaborasi The Bridge Academy & Eiger Buat Standar Pelayanan Berkualitas
",Positif
"
Mengintip Geliat Ekonomi di Plaza Kenari Mas, Pusat Elektronik Legendaris Jakarta
",Positif
"
Basuki Kebut Persiapan Upacara 17-an di IKN, Target Juli Rampung
",Positif
"
Cara Bikin Bisnis Viral Banjir Orderan dengan Iklan Artikel adsmart!
",Positif
"
Aset Konglomerat Ukraina yang Disita Putin Diakuisisi Perusahaan Rusia
",Negatif
"
Hotman Paris Curhat Bayar Pajak Hampir 100%: Negara Apa Ini?
",Negatif
"
KKP Bakal Aturan Ketat Pemanfaatan Benih Lobster
",Netral
"
Banyak Korban Pialang Gegara Maladministrasi, Bappebti: Anggaran Kecil Sekali!
",Negatif
"
Banyak Kasus Penipuan Bagasi di Bandara Malaysia, Begini Modusnya
",Negatif
"
Begini Respons Basuki soal Isu Siap Mundur dari Kabinet Jokowi
",Netral
"
Jokowi Puji Timor Leste Andalkan BUMN RI Bangun Jalan-Bandara
",Positif
"
Bank BTN Optimistis Aset Unit Usaha Syariah 2023 Lampaui Rp 50 Triliun
",Positif
"
Terkuak Modus Pialang Rugikan Nasabah hingga Rp 68 Miliar
",Negatif
"
Financial Planner Bicara Gaji Ideal Hidup di Jakarta: Rp 10 Juta
",Positif
"
Banyak Korban Perusahaan Pialang, Ombudsman Duga Ada Maladministrasi
",Negatif
"
Potret Industri Hilirisasi Sampah Plastik di Bengkulu
",Netral
"
Hotman Titip Pesan ke Sri Mulyani soal Pajak Hiburan Naik: Haiii!
",Netral
"
PANRB Evaluasi Aturan Mutasi Pejabat Kurang dari 2 Tahun, Ada Apa?
",Netral
"
Hotman Duga Oknum Pejabat Tak Lapor Jokowi Saat Teken Aturan Pajak Hiburan 75%
",Negatif
"
Pemerintah Bidik Rp 230,4 T dari Cukai Rokok
",Netral
"
bankjatim Beberkan Capaian 2023 dan Rencana Kerja di 2024
",Positif
"
Tak Pernah Dikunjungi Anaknya, Nenek Ini Pilih Wariskan Harta ke Anjing-Kucing
",Negatif
"
Hotman hingga Inul Ngadu ke Luhut Banyak Pemda Sudah Tagih Pajak 40-75%
",Negatif
"
Ombudsman Terima 29 Laporan Korban Pialang, Kerugian Capai Rp 68 Miliar
",Negatif
"
Viral ITB Tawarkan Bayar Kuliah Pakai Pinjol, OJK Turun Tangan
",Positif
"
Pekerjaan Tol Cimanggis-Cibitung Sisa 19,8 Km Lagi, Sudah Sampai Mana?
",Positif
"
Anjlok 12%, Saham Tesla Hilang Rp 1.228 T dalam Sehari!
",Negatif
"
3 Kapal Ditenggelamkan untuk Rumah Biota Laut
",Netral
"
Arus Kapal di Terusan Suez Anjlok 42% Imbas Krisis Laut Merah, Ini Bahayanya
",Negatif
"
Intip Program Percantik Kawasan Borobudur
",Positif
"
Pasar Natar Lamsel Direvitalisasi, Zulhas: Kolaborasi Pemerintah-Pedagang
",Positif
"
Jelang Akhir Pekan, Dolar AS ke Level Rp 15.800-an
",Negatif
"
Akhir Pekan, IHSG Dibuka Kebakaran!
",Negatif
"
Embung di Aceh Kering Kerontang, sampai Dipakai Main Anak-anak
",Positif
"
Harga Minyak Naik Gegara AS dan China, Kok Bisa?
",Negatif
"
Sri Mulyani Bertemu Puan di DPR, Bahas Apa?
",System: Positif
"
Gaji UMR, Cukup Nggak Sih Buat Hidup Enak?
",Negatif
"
Badai PHK Hantam Microsoft Lagi, 1.900 Karyawan Divisi Video Game Jadi Korban
",Negatif
"
Prediksi IHSG Hari Ini Menguat ke 7.300, Cocoknya Beli Saham Apa?
",Positif
"
Kereta Cepat Lanjut ke Surabaya, Fase I Dibangun Sampai Yogyakarta
",Positif
"
QNET Berekspansi di Pasar Indonesia
",Positif
"
Progres Terkini Pembangunan Fase 2A MRT Jakarta
",Positif
"
Dugaan Kemenkeu Aset Tommy Soeharto Tak Laku Gegara Mahal dan Dikira Bermasalah
",Negatif
"
Simak! Ini Pandangan Tiga Kubu Capres-Cawapres soal Hilirisasi
",Netral
"
Berapa Sih Gaji Orang Terkaya di Dunia? Ini Daftarnya
",Positif
"
Tanggapan Bos Bulog soal Berasnya Ditempeli Stiker Prabowo-Gibran
",Negatif
"
3 Fakta Skema Perhitungan Pajak Karyawan Pakai TER yang Bikin Heboh
",Positif
"
Gara-gara AS, 14 Kapal Minyak Rusia Terdampar Berminggu-minggu di Korsel
",Negatif
"
Serang Kapal Tanker Inggris, AS Pukul Balik Milisi Houthi
",Negatif
"
Alasan di Balik Arab Saudi Izinkan Penjualan Alkohol Setelah 72 Tahun
",Netral
"
Bos WWE Vince McMahon Mundur Usai Dituduh Melakukan Pelecehan Seksual
",Negatif
"
Pegawai di Sektor Perhubungan Dapat PR Khusus, Apa Itu?
",Positif
"
Mantan Istri Orang Terkaya Dunia Jual Saham Amazon Rp 157 T
",Netral
"
Maskapai Israel Setop Sementara Penerbangan ke Afrika Selatan
",Negatif
"
Bukan Bengkel Sepeda Biasa, Ini Tempat Anak Muda Dulang Cuan Sambil Nongkrong
",Positif
"
Begini Potret Pekerja Nikel di Morowali
",Negatif
"
Ada Peran BUMD buat Jadikan Jakarta Jadi Kota Global
",Positif
"
Bisa-bisanya Eks Direktur Ini Jadi Pelaku Penipuan Tiket Blackpink cs Rp 12 M
",Negatif
"
Direktur Pegadaian Raih Best Performance CFO Award 2024
",Positif
"
Mentan Klaim Food Estate Gunung Mas Berhasil Panen Jagung
",Positif
"
Orang Rusia Ini Cerita Sulitnya Bangun Vila Pesawat di Bali: Itu Mimpi Buruk!
",Netral
"
Ke Nabire Sekarang Bisa Naik Pesawat, Ini Daftar Rutenya
",Positif
"
Kalahkan Elon Musk, Bernard Arnault Jadi Orang Terkaya di Dunia
",Negatif
"
Pilah-pilih Investasi yang Cocok untuk Pemula, Apa Ya?
",Positif
"
Akun Ditjen Pajak Komentar di Postingan Istri Ustaz Solmed: Memantau Orang Kaya
",Negatif
"
Heboh ITB Tawarkan Mahasiswa Bayar Kuliah Pakai Pinjol hingga OJK Turun Tangan
",Negatif
"
Siapa yang Punya Mal Kokas? Ini Orangnya
",Negatif
"
Tabungan vs Investasi, Mana yang Lebih Penting?
",Netral
"
Perbandingan LFP dan Nikel, Mana yang Lebih Top?
",Netral
"
Boeing 737 Terbang Lagi, Bos Alaska Airlines Duduk di Sebelah Pintu Pesawat
",Negatif
"
Kereta Cepat Whoosh Buka Segudang Lowongan! Ini Daftarnya
",Positif
"
Tegas! Jokowi Sebut RI Tak Beri Ruang Layani Kapal Israel
",Negatif
"
Mahfud Md Bakal Lepas Gaji Sebesar Ini Jika Mundur dari Menko Polhukam
",Negatif
"
Kontroversi Pembayaran UKT ITB Lewat Pinjol
",Negatif
"
Siapkan Duit Segini kalau Mau Buka Indomaret Sendiri, Termasuk Syaratnya
",Netral
"
Kisah Bos Mal di RI Sampai Punya Harta Belasan Triliun
",Positif
"
Kemenhub Tambah Anggaran Subsidi Angkutan Perintis & PSO Jadi Rp 12,2 T
",Positif
"
Daftar Gaji Camat dan Lurah di Indonesia, Tunjangannya Sebesar Ini
",Negatif
"
Heboh Contekan Tom Lembong ke Jokowi Dibalas Keras Luhut hingga Bahlil
",Negatif
"
Mengintip Dapur Pembuatan Mi Tradisional China di Surabaya
",Label: Positif
"
Tak Disangka! Ternyata Ini Fungsi Marka Tanda Panah di Jalan Tol
",Positif
"
Perluas Layanan Perbankan, Bank Daerah Mulai Sasar Perguruan Tinggi
",Positif
"
Rekam Jejak Tom Lembong: 7 Tahun Jadi Anak buah Jokowi, Kini Oposisi
",Negatif
"
Penasaran Sama IKN? Yuk Intip di Nusantara Fair
",Netral
"
Pilah-pilih Investasi yang Cocok untuk Pemula, Apa Ya?
",Positif
"
Hotman hingga Inul ke Kantor Luhut Ngadu Pajak Hiburan 40-75% Sudah Berlaku
",System: Negatif
"
5 Fakta Pajak Gaji Karyawan Pakai TER: Bikin Cemas hingga DJP Buka Suara
",Negatif
"
Modus Pialang Rugikan Nasabah hingga Rp 68 M Terbongkar!
",Negatif
"
Potret Wisuda Mini MBA in Property
",Positif
"
Usai Sri Mulyani, Giliran Basuki Respons Isu Siap Mundur dari Kabinet Jokowi
",Negatif
"
Pengertian Agunan atau Jaminan: Jenis, Fungsi, dan Syaratnya
",Positif
"
Basuki Blak-Blakan soal Giant Sea Wall Pantura hingga Kereta Tanpa Rel di IKN
",System: Positif
"
Gandeng BCA Genjot Kerjasama Penjaminan KUR
",Positif
"
Alasan Bos Alaska Airlines Duduk di Samping Jendela Boeing 737 Max 9 yang Terbang Lagi
",Negatif
"
Pajak Bahan Bakar Kendaraan Bermotor di DKI Naik, Warga Beralih ke EV?
",Netral
"
Proyek Bandara Singkawang yang Sebagian Dananya Sumbangan dari Aguan-Prajogo Pangesto
",Positif
"
Pajak Bahan Bakar Kendaraan Bermotor di DKI Naik Jadi 10%, Harga BBM Ikut Terkerek?
",Negatif
"
Aguan-Prajogo Pangestu Sumbang Rp 155 M buat Bangun Bandara Singkawang
",Positif
"
Tinjau Proyek Bandara Singkawang, Menhub Pastikan Diresmikan Maret
",Positif
"
Kemenhub soal Kereta Cepat Lanjut ke Yogyakarta: Belum Ada Kajian
",Netral
"
Lewat Travel Xperience, BTN Targetkan Dana Nasabah Prioritas Capai Rp 57 T
",Positif
"
9 Negara Setop Kasih Dana Bantuan untuk Pengungsi Palestina
",Negatif
"
Jokowi Pastikan Timnas Dapat Bonus di Piala Asia, Nominalnya Rahasia
",Positif
"
Mengunjungi Toko Koper Airwheel Perdana di Jakarta
",Positif
"
KCIC Buka-bukaan soal Kereta Cepat Nyambung ke Yogyakarta, Baru ke Surabaya
",Netral
"
Pegadaian & Duha Syariah Jalin Kolaborasi Perkuat Penetrasi Digital UMKM
",Positif
"
Bos WWE Vince McMahon Mundur Seusai Dituding Lakukan Pelecehan Seksual
",Negatif
"
Siasat Luhut Bikin Konstruksi Kereta Cepat ke Surabaya Lebih Murah
",Positif
"
Segini Gaji Bersih yang Akan Diterima Petugas KPPS 2024
",Positif
"
BPH Migas Imbau Badan Usaha Bersiap Jaga Stok BBM Jelang Ramadan
",Negatif
"
Jangan Lupa! Besok Tol Kuala Bingai-Tanjung Pura di Sumatera Dibuka Gratis
",Positif
"
Pajak Bahan Bakar Kendaraan Bermotor DKI Naik Jadi 10%, Begini Aturannya
",Negatif
"
BNI Paparkan Kinerja Tahun 2023
",Netral
"
Sudah Sampai Bandung, Kereta Cepat Dilanjut ke Yogyakarta Baru ke Surabaya
",Positif
"
Stasiun Ultimate Rangkasbitung Ditargetkan Beroperasi Agustus 2024
",Positif
"
Banjir Diskon! Beli Satu Set Meja Makan Hemat Ratusan Ribu!
",Positif
"
Financial Planner: Mending Nyicil Rumah 30 Tahun Daripada Nyewa
",System: Netral
"
Terungkap Alasan Arab Saudi Izinkan Penjualan Alkohol, Singgung Penyelundupan Miras
",Label: Positif
"
Jalan Pantura Kabupaten Pekalongan Diperbaiki
",Netral
"
Viral Ada yang Bagi-bagi Uang Fotokopi Rp 20.000, BI Angkat Bicara
",Positif
"
Diskusi Properti untuk Investasi Generasi Muda Produktif
",Positif
"
Melihat Panen Cengkih di Aceh Besar
",Netral
"
Ditjen Pajak Senggol Ustaz Solmed yang Pamer Rumah Mewah
",Negatif
"
Cara Cek Bansos Kemensos dan Daftar Jadwal Cairnya di Tahun 2024
",Netral
"
Penjahit Tengah Malam Pinggir Jalan Kemayoran
",Negatif
"
Arti Bonus Demografi, Keuntungan, dan Dampaknya bagi Indonesia
",System: Netral
"
Bernard Arnault Jadi Orang Terkaya Dunia Geser Elon Musk, Segini Selisih Hartanya
",Positif
"
Perusahaan Ini Diganjar Penghargaan Gegara Terapkan AI
",Positif
"
Semua Bisa Liburan Gratis di Program Travel Xperience
",Positif
"
Intip Canggihnya Pabrik Pengolahan Daging Bebek di China
",Positif
